cc_num,merchant,category,amt,first,last,gender,street,city,state,lat,long,city_pop,job,merch_lat,merch_long,is_fraud,distance,age,transaction_date,transaction_month,transaction_year,transaction_time,transaction_day,transaction_weekday,is_weekend,population_category,log_amt,amt_squared,transaction_count,average_transaction_amount,merchant_transaction_count,merchant_avg_amt,std_transaction_amount,is_senior,is_minor,amt_age_ratio,distance_amt_ratio,time_of_day,amt_per_merchant,monthly_spending,is_fraud_and_weekend,amt_variance,amt_diff_mean,total_transaction_amt,trans_year,trans_month,trans_day,trans_hour,trans_minute,trans_second,dob_year,dob_month,dob_day
341113000000000.0,fraud_Brahmbhatt-Chakrabarti Pvt Ltd,travel,1573.99,Yuvaan,Dugar,M,"39/573, Dora Nagar, Erode-390793",Nizamabad,Goa,26.3029825,169.016082,213015.0,Magazine features editor,26.286235,169.009437,0.0,1.97654954684256,31,2022-06-03,6,2022,16:33:00,3,4,0,small,7.362004202033228,2477444.5201,9,1573.99,9,1573.99,0.0,0,0,50.773870967741935,0.0012557573725643,afternoon,1573.99,14165.91,0.0,0.0,0.0,14165.91,2022,6,3,16,33,0,1993,5,28
213184000000000.0,"fraud_Zacharia, Loyal and Kalita Pvt Ltd",online_shopping,2002.05,Alisha,Manda,F,"H.No. 516, Dass Street, Kolkata 811964",Mira-Bhayandar,Arunachal Pradesh,-19.7945555,88.45491,510719.0,"Therapist, music",-19.776668,88.45103,0.0,2.03000666857535,76,2023-03-21,3,2023,11:41:00,21,1,0,medium,7.602426297910425,4008204.2025,9,2002.05,9,2002.05,0.0,1,0,26.342763157894737,0.0010139640211659,morning,2002.05,18018.45,0.0,0.0,-2.273736754432321e-13,18018.45,2023,3,21,11,41,0,1947,11,20
4479350000000.0,"fraud_Bandi, Thaman and Yadav Pvt Ltd",online_shopping,6077.46,Lakshay,Chaudhari,M,"H.No. 57, Dara Marg, Davanagere-977844",Muzaffarpur,Maharashtra,-82.3003855,165.907891,171408.0,Proofreader,-82.320025,165.899697,1.0,2.187213340188798,49,2023-04-06,4,2023,04:54:00,6,3,0,small,8.712506653403333,36935520.0516,19,4788.462105263158,11,6077.46,1552.9021993801691,0,0,124.02979591836734,0.0003598893847411,night,6077.46,66852.06,0.0,2411505.2408397663,1288.9978947368418,90980.78,2023,4,6,4,54,0,1975,5,17
6011380000000000.0,fraud_Wason and Sons Pvt Ltd,entertainment,6729.28,Lavanya,Tak,F,"356, Wadhwa Circle, Satna-618320",Gwalior,Telangana,27.408664,-68.82537,590253.0,Armed forces training and education officer,27.395461,-68.827501,0.0,1.4831022912913046,84,2023-06-03,6,2023,20:16:00,3,5,1,medium,8.814372026528149,45283209.3184,7,6729.28,7,6729.28,0.0,1,0,80.11047619047619,0.000220395390189,evening,6729.28,47104.96,0.0,0.0,0.0,47104.96,2023,6,3,20,16,0,1940,5,4
6552320000000000.0,fraud_Sathe-Sehgal Pvt Ltd,online_shopping,5145.657143757881,Samiha,Ramachandran,M,"H.No. 717, Badal Path, Burhanpur-814788",Mahbubnagar,Arunachal Pradesh,74.041514,-29.693546,59703.0,Event organiser,74.031166,-29.676995,0.0,1.2570518480053468,48,2023-03-21,3,2023,11:41:00,21,1,0,small,8.546102684602834,26477787.441106517,9,5303.960000700575,7,5145.657143757881,314.1224934760506,0,0,107.20119049495588,0.0002442937438088,morning,5145.657143757881,47735.64000630517,0.0,98672.94090761144,-158.30285694269332,47735.64000630517,2023,3,21,11,41,0,1975,9,15
3529920000000000.0,fraud_Sanghvi PLC Pvt Ltd,online_shopping,4646.39,Samiha,Varty,M,"01/120, Dhingra Chowk, Khora  707807",Medininagar,Chhattisgarh,3.9090925,-147.097974,655223.0,Patent attorney,3.895041,-147.093896,0.0,1.6266328867429496,54,2023-11-22,11,2023,21:47:00,22,2,0,medium,8.444061050676439,21588940.032100003,5,4646.39,5,4646.39,0.0,0,0,86.04425925925926,0.0003500853106913,night,4646.39,23231.95,0.0,0.0,0.0,23231.95,2023,11,22,21,47,0,1969,8,2
6012000000000000.0,fraud_Kurian-Vyas Pvt Ltd,online_shopping,4957.29,Mehul,Rao,F,"73/530, Ratta Path, Ranchi 233713",Tiruchirappalli,West Bengal,1.9229408226670872,-169.279859,649503.0,"Librarian, public",40.683903,-169.282611,0.0,1.4553428204862755,53,2024-02-03,2,2024,21:01:00,3,5,1,medium,8.508816202211733,24574724.1441,12,4957.29,12,4957.29,0.0,0,0,93.53377358490566,0.0002935762927902,night,4957.29,59487.48,0.0,0.0,0.0,59487.48,2024,2,3,21,1,0,1970,8,24
588759000000.0,"fraud_Sandal, Iyengar and Subramanian Pvt Ltd",online_shopping,4122.24,Nayantara,Rastogi,F,"H.No. 878, Dua Ganj, Salem-651609",Phusro,West Bengal,24.0621275,-157.790371,965326.0,Event organiser,24.080841,-157.806183,1.0,2.6281091506048897,23,2023-06-27,6,2023,19:55:00,27,1,0,high,8.324394541053993,16992862.617599998,18,4254.668333333333,11,4122.24,170.8205153421709,0,0,179.22782608695653,0.0006375439447011,evening,4122.24,45344.64,0.0,29179.64846176484,-132.42833333333328,76584.03,2023,6,27,19,55,0,2000,8,9
6534260000000000.0,fraud_Dugar Inc Pvt Ltd,travel,4783.1,Yakshit,Dewan,M,"91, Kala Marg, Cuttack 677518",Tiruvottiyur,Odisha,-7.998896,13.433815,232678.0,"Scientist, research (physical sciences)",-7.99242,13.417342,0.0,1.951614983530474,60,2022-05-23,5,2022,19:37:00,23,0,0,small,8.473053198422036,22878045.610000003,6,4783.1,6,4783.1,0.0,0,0,79.71833333333333,0.0004080230360081,evening,4783.1,28698.6,0.0,0.0,0.0,28698.6,2022,5,23,19,37,0,1963,12,2
4613660000000000.0,"fraud_Chatterjee, Gokhale and Kadakia Pvt Ltd",online_shopping,7997.67,Elakshi,Tandon,M,"75/39, Banerjee, Pimpri-Chinchwad 616962",Berhampur,Sikkim,85.715779,-72.445737,960376.0,Barista,85.707287,-72.431215,0.0,0.9519565056270968,74,2022-07-24,7,2022,17:47:00,24,6,1,high,8.98703055684091,63962725.4289,5,7997.67,5,7997.67,0.0,1,0,108.07662162162164,0.0001190292304667,evening,7997.67,39988.35,0.0,0.0,0.0,39988.35,2022,7,24,17,47,0,1950,3,11
6011870000000000.0,fraud_Rau-Sagar Pvt Ltd,travel,4084.83,Gokul,Singh,F,"95/44, Thakur Path, Ongole 135102",Hyderabad,Bihar,59.665098,-0.4717681503254255,942563.0,Amenity horticulturist,59.680976,-22.693452,0.0,1.4553428204862755,65,2022-08-07,8,2022,23:58:00,7,6,1,high,8.3152801690299,16685836.1289,20,5154.9980000000005,10,4084.83,3512.530462839396,1,0,62.84353846153846,0.0003562798991601,night,4084.83,40848.3,0.0,12337870.25237474,-1070.1680000000006,103099.96,2022,8,7,23,58,0,1959,4,17
639090000000.0,"fraud_Chaudhari, Ghosh and Sahni Pvt Ltd",online_shopping,5765.83,Nakul,Dhawan,F,"841, Sangha Circle, Dehradun 670778",Raiganj,Tamil Nadu,42.7118645,-155.29331,371074.0,Event organiser,42.726808,-155.276611,0.0,2.1499034576676737,82,2023-11-02,11,2023,02:43:00,2,3,0,medium,8.659877815116074,33244795.5889,10,5765.83,10,5765.83,0.0,1,0,70.315,0.0003728697269374,night,5765.83,57658.3,0.0,0.0,0.0,57658.3,2023,11,2,2,43,0,1941,7,16
4.33344e+18,fraud_Mall Ltd Pvt Ltd,entertainment,3226.34,Alisha,Yohannan,M,"84, Venkatesh Marg, Raurkela Industrial Township-061940",Malegaon,Manipur,-38.670059,110.367044,11403.0,Games developer,-38.680401,110.366518,0.0,1.1508841227183635,22,2024-04-12,4,2024,12:22:00,12,4,0,small,8.079413547518303,10409269.7956,22,2139.8681818181817,8,3226.34,922.0394766656524,0,0,146.6518181818182,0.0003567150773688,afternoon,3226.34,25810.72,0.0,850156.7965298701,1086.4718181818184,47077.1,2024,4,12,12,22,0,2001,7,6
501806000000.0,fraud_Chakraborty-Hegde Pvt Ltd,online_shopping,2067.71,Inaaya ,Shah,M,"51/712, Suri Road, Amritsar 212957",Pudukkottai,West Bengal,5.682341,-54.733809,393773.0,Office manager,5.698771,-54.741168,0.0,2.000171847526893,23,2023-10-24,10,2023,05:21:00,24,1,0,medium,7.634680503591011,4275424.6441,4,2067.71,4,2067.71,0.0,0,0,89.9004347826087,0.0009673367384821,morning,2067.71,8270.84,0.0,0.0,0.0,8270.84,2023,10,24,5,21,0,2001,1,4
180053000000000.0,"fraud_Bhatnagar, Barman and Viswanathan Pvt Ltd",travel,5174.29,Alia,Dugal,F,"H.No. 685, Bhatnagar Chowk, Ludhiana 999774",Aurangabad,Uttarakhand,50.331388,104.634081,923227.0,Building services engineer,50.314943,104.652045,1.0,2.229399746845981,37,2023-02-04,2,2023,02:07:00,4,5,1,high,8.551650655210807,26773277.0041,801,4551.134564030145,5,5174.29,2523.043721907961,0,0,139.84567567567566,0.0004308609967446,night,5174.29,153351.12857503153,1.0,6365749.622659177,623.1554359698548,3645458.7857881463,2023,2,4,2,7,0,1986,9,20
4.1674e+18,fraud_Luthra LLC Pvt Ltd,online_shopping,3804.55,Prerak,Shukla,F,"73, Sidhu Street, Ujjain-069343",Tiruchirappalli,Uttarakhand,-30.4060175,80.668805,958634.0,Event organiser,-30.40044,80.649438,0.0,1.958179492116694,19,2022-11-17,11,2022,21:03:00,17,3,0,high,8.244215806499072,14474600.7025,5,3804.55,5,3804.55,0.0,0,0,200.23947368421057,0.0005146941141834,night,3804.55,19022.75,0.0,0.0,0.0,19022.75,2022,11,17,21,3,0,2004,8,6
3500580000000000.0,fraud_Rajagopalan Group Pvt Ltd,travel,4367.85,Pihu,Agarwal,M,"028, Doshi Chowk, Mangalore 604950",Morena,Uttarakhand,77.8531245,-0.4717681503254255,845377.0,"Merchandiser, retail",77.864014,-1.3032460932720078,0.0,1.4553428204862755,64,2022-08-03,8,2022,22:21:00,3,2,0,high,8.382255095562785,19078113.6225,801,4551.134564030145,7,4367.85,2523.043721907961,0,0,68.24765625,0.0003331943222606,night,4367.85,295698.301443884,0.0,6365749.622659177,-183.2845640301448,3645458.7857881463,2022,8,3,22,21,0,1959,6,16
560051000000.0,fraud_Chaudhari Group Pvt Ltd,entertainment,4333.7,Sahil,Rao,M,"H.No. 320, Bora Ganj, Bikaner-548220",Aurangabad,Bihar,82.6638535,71.942578,564012.0,Logistics and distribution manager,82.67613,71.923776,1.0,1.3909008090456767,74,2022-10-26,10,2022,01:44:00,26,2,0,medium,8.374407682667675,18780955.69,801,4551.134564030145,14,4333.7,2523.043721907961,1,0,58.56351351351351,0.0003209499524761,night,4333.7,485206.6100126103,0.0,6365749.622659177,-217.43456403014537,3645458.7857881463,2022,10,26,1,44,0,1950,3,11
4.99129e+18,fraud_Goyal-Kar Pvt Ltd,entertainment,4149.58,Suhana,Agarwal,M,"H.No. 588, Raval Marg, Bihar Sharif-173511",Aurangabad,Uttarakhand,-17.838186,-50.883353,718910.0,Event organiser,-17.852007,-50.865501,1.0,2.435615509994545,74,2024-03-29,3,2024,10:47:00,29,4,0,high,8.331003362495505,17219014.1764,11,4149.58,11,4149.58,0.0,1,0,56.075405405405405,0.0005869547062581,morning,4149.58,45645.38,0.0,0.0,0.0,45645.38,2024,3,29,10,47,0,1950,3,11
4126110000000000.0,fraud_Lalla PLC Pvt Ltd,entertainment,9139.49,Bhavin,Roy,M,"95/664, Yadav Nagar, Firozabad 609374",Rourkela,Meghalaya,1.9229408226670872,-8.62593,498632.8993690851,Comptroller,-14.437954,-8.607795,0.0,1.4553428204862755,29,2023-07-07,7,2023,07:02:00,7,4,0,medium,9.120469273514486,83530277.4601,7,9139.49,829,5115.548867906304,0.0,0,0,315.15482758620686,0.0001592367649055,morning,9139.49,63976.43,0.0,0.0,0.0,63976.43,2023,7,7,7,2,0,1994,10,20
4645070000000000.0,fraud_Din LLC Pvt Ltd,entertainment,9099.9,Faiyaz,Hora,F,"95/664, Yadav Nagar, Firozabad 609374",Gandhidham,Karnataka,26.1388765,49.388176,81549.0,Ceramics designer,26.130246,49.370803,0.0,1.982098519176946,49,2022-09-15,9,2022,23:01:00,15,3,0,small,9.116128588713453,82808180.00999999,7,8272.974285714286,5,9099.9,1412.2445135652815,0,0,185.7122448979592,0.0002178154176613,night,9099.9,45499.5,0.0,1994434.5660952383,826.9257142857132,57910.82,2022,9,15,23,1,0,1975,1,9
3514620000000000.0,fraud_Kaul PLC Pvt Ltd,fitness_and_medical,6869.29,Hansh,Walla,F,"85, Venkataraman, Burhanpur 900205",Nizamabad,Mizoram,28.75085,139.999108,290604.0,Seismic interpreter,28.732828,140.00207,0.0,2.0246554832435115,79,2023-04-01,4,2023,15:23:00,1,5,1,medium,8.834961596843668,47187145.1041,13,6869.29,13,6869.29,0.0,1,0,86.95303797468354,0.0002947401380992,afternoon,6869.29,89300.77,0.0,0.0,0.0,89300.77,2023,4,1,15,23,0,1944,7,12
38062600000000.0,fraud_Ray-Dixit Pvt Ltd,travel,1073.92,Indranil,Buch,M,"816, Borra Chowk, Kurnool 295427",Aurangabad,Assam,-55.5320585,42.529231,801043.0,Emergency planning/management officer,-55.527141,42.528923,1.0,0.5471445135877561,74,2023-03-04,3,2023,14:21:00,4,5,1,high,6.98000151918791,1153304.1664000002,15,5995.406666666666,5,1073.92,3602.1593977614243,1,0,14.512432432432432,0.0005094834937311,afternoon,1073.92,5369.6,1.0,12975552.326880949,-4921.486666666666,89931.09999999999,2023,3,4,14,21,0,1950,3,11
3571800000000000.0,fraud_Gala and Sons Pvt Ltd,travel,6416.27,Arhaan,Hayer,M,"27/81, Luthra Marg, Tenali 044589",Bahraich,Uttar Pradesh,43.9288775,-1.107532,302585.0,Armed forces training and education officer,43.922709,-1.114621,1.0,0.8903882265361373,19,2023-03-21,3,2023,11:41:00,21,1,0,medium,8.766748072601683,41168520.712900005,5,6416.27,10,6415.21,0.0,0,0,337.6984210526316,0.0001387703800706,morning,6416.27,32081.35,0.0,0.0,0.0,32081.35,2023,3,21,11,41,0,2004,12,28
342209000000000.0,fraud_Goel-Lalla Pvt Ltd,fitness_and_medical,9174.63,Mannat,Sandal,M,"900, Amble Chowk, North Dumdum 999984",Solapur,Tripura,21.4874535,21.965756,101958.0,Office manager,21.493502,21.970287,0.0,0.8198240701451498,74,2023-11-04,11,2023,03:20:00,4,5,1,small,9.124306335415584,84173835.63689998,801,4551.134564030145,11,9174.63,2523.043721907961,1,0,123.98148648648647,8.935772561347431e-05,night,9174.63,604302.367150063,0.0,6365749.622659177,4623.495435969854,3645458.7857881463,2023,11,4,3,20,0,1949,9,3
38576400000000.0,fraud_Bassi Ltd Pvt Ltd,fitness_and_medical,8544.87,Armaan,Bava,F,"H.No. 98, Mammen Road, Chittoor 464281",Darbhanga,Sikkim,-7.433998,-0.4717681503254255,277045.0,Bookseller,-7.439471,-150.101512,0.0,1.4553428204862755,35,2023-07-25,7,2023,23:56:00,25,1,0,small,9.053203404293278,73014803.31690001,18,7987.21,12,8539.045,1236.6036474435086,0,0,244.13914285714287,0.0001703177251949,night,8544.87,85448.70000000001,0.0,1529188.5808705892,557.6600000000008,143769.78,2023,7,25,23,56,0,1988,10,13
6592020000000000.0,fraud_Dugar-Chanda Pvt Ltd,online_shopping,6399.3,Siya,Ratti,F,"H.No. 23, Chandran, Rewa-358234",Proddatur,Gujarat,30.137074,-66.007962,690374.0,Environmental consultant,30.135758,-66.00805,0.0,0.1465770160947491,32,2023-03-21,3,2023,11:41:00,21,1,0,medium,8.764100143249165,40951040.49,7,6399.3,7,6399.3,0.0,0,0,199.978125,2.290516401711893e-05,morning,6399.3,44795.1,0.0,0.0,0.0,44795.1,2023,3,21,11,41,0,1991,9,25
4129860000000000.0,fraud_Lalla PLC Pvt Ltd,travel,5961.32,Shaan,Kara,M,"H.No. 153, Baral Ganj, Bahraich-348119",Akola,Karnataka,16.2714245,72.774912,498632.8993690851,Data scientist,16.276234,72.774103,1.0,0.5417187703206751,48,2023-12-16,12,2023,02:45:00,16,5,1,medium,8.693214946061664,35537336.1424,6,5961.32,829,5115.548867906304,0.0,0,0,124.19416666666666,9.087228505107512e-05,night,5961.32,35767.92,1.0,0.0,0.0,35767.92,2023,12,16,2,45,0,1976,1,6
4928900000000000.0,fraud_Rastogi-Vig Pvt Ltd,travel,7877.29,Veer,Varkey,F,"01/98, Dyal Ganj, Shimoga 169040",Thiruvananthapuram,Odisha,-13.7012165,138.550246,29835.0,Arts development officer,-13.716538,138.559212,1.0,1.9597536300124423,37,2023-02-13,2,2023,09:00:00,13,0,0,small,8.971866154226774,62051697.7441,5,7877.289999999999,5,7877.289999999999,0.0,0,0,212.89972972972973,0.0002487852586374,morning,7877.289999999999,39386.45,0.0,0.0,9.094947017729282e-13,39386.45,2023,2,13,9,0,0,1987,5,25
4.9069e+18,fraud_Kunda Ltd Pvt Ltd,travel,9300.36,Ivana,Tata,M,"28/35, Balakrishnan Chowk, Chennai 286530",Kalyan-Dombivli,Nagaland,-3.193049,37.597472,194281.0,"Engineer, automotive",-3.200863,37.611399,0.0,1.773608512122248,42,2022-08-21,8,2022,15:16:00,21,6,1,small,9.137915905008963,86496696.12960002,12,9300.36,12,9300.36,0.0,0,0,221.43714285714287,0.0001907032106415,afternoon,9300.36,111604.32,0.0,0.0,0.0,111604.32,2022,8,21,15,16,0,1982,5,23
6590540000000000.0,fraud_Lalla PLC Pvt Ltd,travel,7275.83,Kartik,Kari,F,"47/53, Deep, Guna 421413",Aurangabad,Manipur,79.30338,-12.382926,912000.0,Broadcast journalist,79.310886,-12.38672,0.0,0.8382916758350802,81,2023-06-26,6,2023,11:42:00,26,0,0,high,8.892450606798956,52937702.1889,25,7554.962,829,5115.548867906304,252.52613721157672,1,0,89.82506172839506,0.000115215951422,morning,7275.830000000001,80034.13,0.0,63769.44997500008,-279.1319999999996,188874.05,2023,6,26,11,42,0,1943,3,27
4879850000000000.0,fraud_Ray-Shankar Pvt Ltd,travel,3620.4,Ranbir,Wable,M,"18, Bandi Circle, Ramgarh-947477",Aurangabad,Uttarakhand,28.0937075,158.797847,995948.0,Medical sales representative,28.079614,158.786296,1.0,1.9338884988971417,74,2022-09-09,9,2022,15:37:00,9,4,0,high,8.194615970386542,13107296.16,12,4654.266666666666,4,3620.4,763.5611368429967,1,0,48.92432432432432,0.0005341643185551,afternoon,3620.4,55851.2,0.0,583025.6096969695,-1033.8666666666663,55851.2,2022,9,9,15,37,0,1950,3,11
675921000000.0,fraud_Sundaram Ltd Pvt Ltd,online_shopping,9909.69,Tejas,Chander,F,"H.No. 11, Wali Path, Delhi-607458",Eluru,Gujarat,40.3360335,-49.708903,846561.0,Airline pilot,40.348114,-49.718246,1.0,1.559306374944368,65,2022-07-25,7,2022,06:13:00,25,0,0,high,9.201369251539967,98201955.8961,15,8498.159333333333,7,9909.69,1366.7086911652636,1,0,152.45676923076925,0.0001573516805212,morning,9909.69,127472.39,0.0,1867892.646506668,1411.5306666666677,127472.39,2022,7,25,6,13,0,1958,8,12
4041970000000000.0,fraud_Bail LLC Pvt Ltd,entertainment,8135.75,Chirag,Comar,F,"H.No. 46, Buch Path, Jalandhar 953716",Farrukhabad,Nagaland,-88.0463475,-115.800574,331780.0,Pathologist,-88.054749,-115.785156,0.0,0.9360227955895218,79,2022-07-18,7,2022,05:32:00,18,0,0,medium,9.00414611637067,66190428.0625,11,3935.859090909091,5,8135.75,4021.0894059830466,1,0,102.98417721518987,0.0001150505848372,morning,8135.75,40678.75,0.0,16169160.010909092,4199.890909090909,43294.45,2022,7,18,5,32,0,1945,2,14
348383000000000.0,fraud_Barad-Chand Pvt Ltd,entertainment,8090.91,Aarav,Wable,M,"15/64, Krishnan Marg, Haridwar-806616",Gwalior,Mizoram,34.5296755,13.035196,70308.0,"Teacher, music",34.54081,13.039213,0.0,1.2916205227152202,78,2023-03-21,3,2023,11:41:00,21,1,0,small,8.998620076129887,65462824.6281,9,8090.91,9,8090.91,0.0,1,0,103.7296153846154,0.0001596384736346,morning,8090.91,72818.19,0.0,0.0,0.0,72818.19,2023,3,21,11,41,0,1946,2,24
4133860000000.0,"fraud_Saini, Goda and Mani Pvt Ltd",fitness_and_medical,5145.657143757881,Tejas,Konda,F,"74, Dayal Road, Kakinada-067681",Kozhikode,Gujarat,-63.6605065,-24.503543,365546.0,"Scientist, audiological",-63.677546,-24.501138,1.0,1.8984153194001292,24,2022-12-13,12,2022,18:42:00,13,1,0,medium,8.546102684602834,26477787.441106517,6,5145.657143757881,6,5145.657143757881,0.0,0,0,214.40238098991173,0.0003689354471863,evening,5145.657143757881,30873.942862547286,0.0,0.0,0.0,30873.942862547286,2022,12,13,18,42,0,1999,6,11
4.60380110233571e+17,"fraud_Sharaf, Suri and Basak Pvt Ltd",entertainment,1495.11,Prerak,Khosla,M,"10/409, Chaudhuri Circle, Jalgaon 397319",Satna,Jharkhand,1.9229408226670872,-33.980314,372329.0,Claims inspector/assessor,-25.516457,-33.971547,0.0,1.4553428204862755,75,2024-01-12,1,2024,11:24:00,12,4,0,medium,7.310623685243033,2235353.9121,15,5586.347333333334,7,1495.11,3961.323514345511,1,0,19.9348,0.0009734018369794,morning,1495.11,10465.77,0.0,15692083.985306667,-4091.2373333333344,83795.21,2024,1,12,11,24,0,1948,8,18
2257620000000000.0,"fraud_Kakar, Borde and Borra Pvt Ltd",fitness_and_medical,8156.97,Aarav,Thaman,M,"H.No. 216, Dyal Road, Tumkur-515518",Ballia,Telangana,1.4086705,90.460651,555803.0,"Editor, film/video",1.394847,90.480218,0.0,2.663408696831297,45,2024-01-11,1,2024,07:58:00,11,3,0,medium,9.006750642498837,66536159.580900006,7,8156.97,7,8156.97,0.0,0,0,181.266,0.0003265193689361,morning,8156.97,57098.79,0.0,0.0,0.0,57098.79,2024,1,11,7,58,0,1979,2,24
3591180000000000.0,"fraud_Bora, Mane and Sani Pvt Ltd",online_shopping,5145.657143757881,Biju,Rajan,F,"H.No. 340, Sahota Chowk, Singrauli-350313",Mehsana,Gujarat,87.9471795,-67.79173,673090.0,Theatre manager,87.94619,-67.800833,0.0,0.115850364413032,25,2023-07-23,7,2023,02:54:00,23,6,1,medium,8.546102684602834,26477787.441106517,9,5145.657143757881,9,5145.657143757881,0.0,0,0,205.8262857503153,2.2514202010829344e-05,night,5145.657143757881,46310.91429382093,0.0,0.0,0.0,46310.91429382093,2023,7,23,2,54,0,1998,10,3
3526830000000000.0,"fraud_Varma, Sura and Halder Pvt Ltd",entertainment,8233.98,Nitya,Uppal,F,"71/876, Chada, Rewa 250900",Gwalior,Uttarakhand,30.87089,7.810429,5020.0,"Surveyor, hydrographic",30.878808,7.802792,0.0,1.1429823663412957,54,2023-11-25,11,2023,11:44:00,25,5,1,small,9.016146213950623,67798426.64039999,16,7643.664374999999,7,8233.98,537.6831240668149,0,0,152.4811111111111,0.0001388128664802,morning,8233.98,57637.86,0.0,289103.14190624986,590.3156250000002,122298.63,2023,11,25,11,44,0,1969,11,4
4.44762e+18,fraud_Dugal PLC Pvt Ltd,travel,7391.58,Aaryahi,Kara,F,"13, Mani Street, Erode 308923",Jabalpur,Chhattisgarh,62.558773,-65.773914,21235.0,"Geneticist, molecular",62.573453,-65.789444,0.0,1.8159095798067495,84,2023-02-14,2,2023,12:09:00,14,1,0,small,8.908232073446907,54635454.8964,12,5579.8966666666665,8,7391.58,2676.0336321888894,1,0,87.995,0.0002456727221793,afternoon,7391.58,59132.64,0.0,7161156.000606061,1811.6833333333336,66958.76,2023,2,14,12,9,0,1940,3,21
3539030000000000.0,"fraud_Chaudhry, Date and Maharaj Pvt Ltd",travel,3476.36,Riaan,Sandhu,F,"24/501, Chahal Road, South Dumdum-040010",Warangal,Punjab,-26.171901,-0.127715,488968.0,Manufacturing systems engineer,-26.183803,-0.128956,0.0,1.329223392726293,37,2023-09-08,9,2023,06:50:00,8,4,0,medium,8.154028664180576,12085078.8496,18,4863.376666666667,12,3476.36,2018.405725114866,0,0,93.95567567567568,0.0003823606855234,morning,3476.36,41716.32,0.0,4073961.671176469,-1387.0166666666669,87540.78,2023,9,8,6,50,0,1987,3,3
4952030000000000.0,"fraud_Karnik, Gupta and Shukla Pvt Ltd",entertainment,7268.91,Purab,Das,F,"217, Savant Chowk, Jehanabad-970238",Tezpur,Maharashtra,64.5397935,-118.233994,831819.0,"Production assistant, radio",64.538916,-118.251833,0.0,0.8582988022510768,22,2023-03-21,3,2023,11:41:00,21,1,0,high,8.89149919080857,52837052.5881,7,7268.909999999999,7,7268.909999999999,0.0,0,0,330.405,0.000118078061532,morning,7268.909999999999,50882.369999999995,0.0,0.0,9.094947017729282e-13,50882.369999999995,2023,3,21,11,41,0,2001,11,25
4353320000000000.0,fraud_Mani PLC Pvt Ltd,travel,7500.97,Anahita,Sidhu,F,"51/39, Dixit Chowk, Secunderabad 313704",Burhanpur,Rajasthan,1.9229408226670872,-46.918214,325752.0,"Doctor, general practice",57.941246,-46.901096,0.0,1.4553428204862755,64,2023-10-11,10,2023,00:38:00,11,2,0,medium,8.922920931700219,56264550.940900005,17,7990.672352941176,11,7500.97,683.4667280904149,0,0,117.20265625,0.0001940206160651,night,7500.97,82510.67,0.0,467126.7684066171,-489.7023529411754,135841.43,2023,10,11,0,38,0,1960,3,23
3529030000000000.0,"fraud_Mann, Hegde and Garde Pvt Ltd",entertainment,4634.76,Miraan,Sule,M,"H.No. 31, Krish, Amaravati-333972",Nagpur,Maharashtra,32.923215,-0.4717681503254255,624062.0,Biomedical scientist,32.917735,-62.705648,1.0,1.4553428204862755,43,2023-01-04,1,2023,20:17:00,4,2,0,medium,8.441555434353416,21481000.2576,14,5837.624285714286,9,4634.76,1674.7316373800782,0,0,107.78511627906975,0.0003140060802471,evening,4634.76,81726.74,0.0,2804726.057241758,-1202.864285714286,81726.74,2023,1,4,20,17,0,1980,7,6
